Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:17:58 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:22:40 PM IST     all     14.44      0.00      6.59      1.01      0.00     77.96
04:22:41 PM IST     all     11.09      0.00      5.93      0.76      0.00     82.22
04:22:42 PM IST     all     10.14      0.00      5.37      0.85      0.00     83.63
04:22:43 PM IST     all     10.95      0.00      5.81      0.67      0.00     82.56
04:22:44 PM IST     all     12.02      0.00      5.33      0.85      0.00     81.80
04:22:45 PM IST     all     11.69      0.00      5.89      0.67      0.00     81.75
04:22:46 PM IST     all     10.58      0.00      5.84      0.68      0.00     82.90
04:22:47 PM IST     all     10.51      0.00      5.85      0.68      0.00     82.97
04:22:48 PM IST     all     11.61      0.00      5.63      0.76      0.00     82.00
04:22:49 PM IST     all      9.82      0.00      6.52      0.68      0.00     82.98
04:22:50 PM IST     all     11.74      0.00      5.62      0.75      0.00     81.89
04:22:51 PM IST     all     11.43      0.00      6.39      0.67      0.00     81.51
04:22:52 PM IST     all     10.53      0.00      6.23      0.59      0.00     82.65
04:22:53 PM IST     all     11.00      0.00      5.67      0.68      0.00     82.66
04:22:54 PM IST     all     11.57      0.00      6.00      0.76      0.00     81.67
04:22:55 PM IST     all     10.77      0.00      5.89      0.84      0.00     82.49
04:22:56 PM IST     all      9.91      0.00      6.44      0.68      0.00     82.98
04:22:57 PM IST     all     10.36      0.00      4.97      0.68      0.00     83.99
04:22:58 PM IST     all     10.98      0.00      5.78      1.01      0.00     82.23
