Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:04:49 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:37 PM IST  all    9.29    0.00    6.08    0.00    0.00    0.93    0.00    0.00    0.00   83.70
11:08:38 PM IST  all   10.15    0.00    5.70    0.00    0.00    0.92    0.00    0.00    0.00   83.22
11:08:39 PM IST  all   10.12    0.00    5.73    0.00    0.00    1.10    0.00    0.00    0.00   83.05
11:08:40 PM IST  all    9.62    0.00    5.82    0.00    0.00    1.43    0.00    0.00    0.00   83.12
11:08:41 PM IST  all    9.29    0.00    6.00    0.08    0.00    1.18    0.00    0.00    0.00   83.45
11:08:42 PM IST  all    9.32    0.00    5.13    0.00    0.00    0.94    0.00    0.00    0.00   84.62
11:08:43 PM IST  all    9.27    0.00    6.07    0.08    0.00    1.10    0.00    0.00    0.00   83.47
11:08:44 PM IST  all    9.04    0.00    6.17    0.00    0.00    0.93    0.00    0.00    0.00   83.87
11:08:45 PM IST  all    9.21    0.00    5.54    0.00    0.00    1.11    0.00    0.00    0.00   84.14
11:08:46 PM IST  all    9.87    0.00    5.49    0.00    0.00    0.93    0.00    0.00    0.00   83.71
11:08:47 PM IST  all    9.81    0.00    5.92    0.00    0.00    1.18    0.00    0.00    0.00   83.08
11:08:48 PM IST  all    9.75    0.00    6.05    0.00    0.00    0.92    0.00    0.00    0.00   83.28
11:08:49 PM IST  all    9.03    0.00    6.08    0.00    0.00    0.93    0.00    0.00    0.00   83.97
11:08:50 PM IST  all    9.60    0.00    5.73    0.00    0.00    1.43    0.00    0.00    0.00   83.24
11:08:51 PM IST  all   10.47    0.00    5.32    0.00    0.00    0.84    0.00    0.00    0.00   83.36
11:08:52 PM IST  all    9.47    0.00    5.66    0.00    0.00    1.01    0.00    0.00    0.00   83.85
11:08:53 PM IST  all    8.96    0.00    5.66    0.00    0.00    1.01    0.00    0.00    0.00   84.36
11:08:54 PM IST  all    9.04    0.00    5.63    0.00    0.00    0.77    0.00    0.00    0.00   84.57
11:08:55 PM IST  all    9.48    0.00    5.84    0.00    0.00    1.02    0.00    0.00    0.00   83.66
11:08:56 PM IST  all    9.99    0.00    5.63    0.08    0.00    1.01    0.00    0.00    0.00   83.29
11:08:57 PM IST  all    9.61    0.00    5.65    0.00    0.00    1.18    0.00    0.00    0.00   83.56
11:08:58 PM IST  all    9.74    0.00    5.42    0.00    0.00    0.85    0.00    0.00    0.00   84.00
11:08:59 PM IST  all    9.72    0.00    6.28    0.08    0.00    1.01    0.00    0.00    0.00   82.91
